FightID,Date,Country,Fighter_Name,DOB,Stance,Weight,Result,Method
8061,14/09/2019,Canada,Michel Pereira,6/10/1993,Orthodox,170,Loss,DEC
7988,14/09/2019,Canada,Antonio Carlos Junior,16/03/1990,Orthodox,185,Loss,DEC
7988,14/09/2019,Canada,Uriah Hall,31/07/1984,Orthodox,185,Win,DEC
7993,14/09/2019,Canada,Jimmy Crute,4/03/1996,Orthodox,205,Loss,SUB
7993,14/09/2019,Canada,Misha Cirkunov,27/02/1987,Orthodox,205,Win,SUB
7992,14/09/2019,Canada,Augusto Sakai,9/05/1991,Orthodox,265,Win,KO/TKO
7992,14/09/2019,Canada,Marcin Tybura,9/11/1985,Orthodox,249,Loss,KO/TKO
8026,14/09/2019,Canada,Miles Johns,30/03/1994,Orthodox,135,Win,DEC
8026,14/09/2019,Canada,Cole Smith,5/04/1989,Orthodox,135,Loss,DEC
8063,14/09/2019,Canada,Hunter Azure,2/03/1992,Orthodox,135,Win,DEC
8063,14/09/2019,Canada,Brad Katona,19/12/1991,Orthodox,135,Loss,DEC
8096,14/09/2019,Canada,Jordan Griffin,28/02/1990,Southpaw,145,Loss,DEC
8096,14/09/2019,Canada,Chas Skelly,11/05/1985,Orthodox,145,Win,DEC
8025,14/09/2019,Canada,Ryan MacDonald,18/03/1993,Switch,135,Loss,KO/TKO
8025,14/09/2019,Canada,Louis Smolka,16/07/1991,Orthodox,135,Win,KO/TKO
8027,14/09/2019,Canada,Austin Hubbard,22/12/1991,Orthodox,155,Win,DEC
8027,14/09/2019,Canada,Kyle Prepolec,30/08/1989,Southpaw,170,Loss,DEC
8034,13/08/2019,USA,William Knight,3/04/1988,Orthodox,205,Win,KO/TKO
8034,13/08/2019,USA,Herdem Alacabek,7/06/1991,Orthodox,205,Loss,KO/TKO
8035,13/08/2019,USA,Brok Weaver,5/12/1991,Southpaw,170,Win,DEC
8035,13/08/2019,USA,Devin Smyth,21/07/1995,Switch,170,Loss,DEC
8036,13/08/2019,USA,Shanna Young,20/02/1991,Orthodox,135,Loss,SUB
8036,13/08/2019,USA,Sarah Alpar,1/06/1991,Southpaw,135,Win,SUB
8037,13/08/2019,USA,Tony Gravely,28/09/1991,Orthodox,135,Win,KO/TKO
8037,13/08/2019,USA,Ray Rodriguez,10/12/1987,Orthodox,135,Loss,KO/TKO
8038,13/08/2019,USA,Karl Reed,27/10/1988,Orthodox,205,Loss,SUB
8038,13/08/2019,USA,Julius Anglickas,23/07/1991,Orthodox,205,Win,SUB
8054,20/08/2019,USA,Philip Rowe,18/07/1990,Orthodox,170,Win,KO/TKO
8054,20/08/2019,USA,Leon Shahbazyan,18/11/1995,Orthodox,170,Loss,KO/TKO
8055,20/08/2019,USA,Jamal Pogues,1/12/1995,Orthodox,205,Win,DEC
8055,20/08/2019,USA,Marcos Brigagao,1/04/1996,Southpaw,205,Loss,DEC
8056,20/08/2019,USA,Steve Garcia,22/05/1992,Southpaw,135,Win,KO/TKO
8056,20/08/2019,USA,Desmond Torres,6/01/1997,Orthodox,135,Loss,KO/TKO
8057,20/08/2019,USA,Micol Di Segni,29/12/1987,Orthodox,115,Loss,DEC
8057,20/08/2019,USA,Mallory Martin,29/01/1994,Orthodox,115,Win,DEC
8058,20/08/2019,USA,Phil Caracappa,5/06/1992,Orthodox,135,Loss,DEC
8058,20/08/2019,USA,Ricky Steele,26/05/1988,Orthodox,135,Win,DEC
8074,27/08/2019,USA,Teddy Ash,27/12/1989,Switch,185,Loss,DEC
8074,27/08/2019,USA,Dusko Todorovic,19/05/1994,Orthodox,185,Win,DEC
8075,27/08/2019,USA,Impa Kasanganay,17/01/1994,Orthodox,185,Win,DEC
8075,27/08/2019,USA,Kailan Hill,1/12/1994,Southpaw,185,Loss,DEC
8076,27/08/2019,USA,Peter Barrett,10/08/1986,Southpaw,155,Win,DEC
8076,27/08/2019,USA,Sanghoon Yoo,18/01/1990,Orthodox,155,Loss,DEC
8077,27/08/2019,USA,Dustin Joynson,14/10/1985,Orthodox,244,Loss,KO/TKO
8077,27/08/2019,USA,Ben Sosoli,10/12/1989,Southpaw,265,Win,KO/TKO
8078,27/08/2019,USA,Dylan Lockard,19/05/1992,Orthodox,145,Loss,SUB
8078,27/08/2019,USA,TJ Brown,22/05/1990,Switch,145,Win,SUB
8043,21/09/2019,Mexico,Jeremy Stephens,25/05/1986,Orthodox,145,,
8043,21/09/2019,Mexico,Yair Rodriguez,6/10/1992,,145,,
8003,21/09/2019,Mexico,Alexa Grasso,9/08/1993,Orthodox,115,Loss,DEC
8003,21/09/2019,Mexico,Carla Esparza,10/10/1987,,115,Win,DEC
8044,21/09/2019,Mexico,Askar Askarov,9/10/1992,Orthodox,125,,
8044,21/09/2019,Mexico,Brandon Moreno,7/12/1993,Orthodox,125,,
8047,21/09/2019,Mexico,Vanessa Melo,27/03/1988,Orthodox,135,Loss,DEC
8047,21/09/2019,Mexico,Irene Aldana,26/03/1988,Orthodox,135,Win,DEC
8065,21/09/2019,Mexico,Steven Peterson,29/05/1990,Orthodox,145,Win,KO/TKO
8065,21/09/2019,Mexico,Martin Bravo,21/09/1993,Southpaw,145,Loss,KO/TKO
8046,21/09/2019,Mexico,Carlos Huachin,4/06/1996,Southpaw,135,Loss,DEC
8046,21/09/2019,Mexico,Jose Quinonez,28/07/1990,,135,Win,DEC
8072,21/09/2019,Mexico,Kyle Nelson,20/04/1991,Switch,155,Win,KO/TKO
8072,21/09/2019,Mexico,Polo Reyes,7/11/1984,,155,Loss,KO/TKO
8049,21/09/2019,Mexico,Angela Hill,12/01/1985,Orthodox,115,Win,KO/TKO
8049,21/09/2019,Mexico,Ariane Carnelossi,17/11/1992,Orthodox,115,Loss,KO/TKO
8045,21/09/2019,Mexico,Tyson Nam,6/10/1983,Orthodox,125,Loss,DEC
8045,21/09/2019,Mexico,Sergio Pettis,18/08/1993,Orthodox,125,Win,DEC
8048,21/09/2019,Mexico,Paul Craig,27/11/1987,Orthodox,205,Win,SUB
8048,21/09/2019,Mexico,Vinicius Moreira,28/02/1989,Orthodox,205,Loss,SUB
8050,21/09/2019,Mexico,Bethe Correia,22/06/1983,Orthodox,135,Win,DEC
8050,21/09/2019,Mexico,Sijara Eubanks,27/04/1985,,135,Loss,DEC
8102,21/09/2019,Mexico,Marcos Mariano,12/10/1986,Switch,155,Loss,DEC
8102,21/09/2019,Mexico,Claudio Puelles,21/04/1996,Southpaw,155,Win,DEC
8039,28/09/2019,Denmark,Jared Cannonier,16/03/1984,Switch,185,Win,KO/TKO
8039,28/09/2019,Denmark,Jack Hermansson,10/06/1988,Orthodox,185,Loss,KO/TKO
8107,28/09/2019,Denmark,Danilo Belluardo,21/07/1994,Southpaw,155,Loss,KO/TKO
8107,28/09/2019,Denmark,Mark Madsen,23/09/1984,Orthodox,155,Win,KO/TKO
7997,28/09/2019,Denmark,Gilbert Burns,20/07/1986,Orthodox,155,Win,DEC
7997,28/09/2019,Denmark,Gunnar Nelson,28/07/1988,Switch,170,Loss,DEC
8013,28/09/2019,Denmark,Khalil Rountree Jr.,26/02/1990,Southpaw,205,Loss,KO/TKO
8013,28/09/2019,Denmark,Ion Cutelaba,14/12/1993,Southpaw,205,Win,KO/TKO
8011,28/09/2019,Denmark,Ovince Saint Preux,8/04/1983,Southpaw,205,Win,SUB
8011,28/09/2019,Denmark,Michal Oleksiejczuk,22/02/1995,Southpaw,205,Loss,SUB
8086,28/09/2019,Denmark,Alex Oliveira,21/02/1988,Orthodox,170,Loss,DEC
8086,28/09/2019,Denmark,Nicolas Dalby,16/11/1984,Orthodox,170,Win,DEC
8012,28/09/2019,Denmark,John Phillips,9/06/1985,Southpaw,185,Win,KO/TKO
8012,28/09/2019,Denmark,Alen Amedovski,6/04/1988,Orthodox,185,Loss,KO/TKO
8040,28/09/2019,Denmark,Makhmud Muradov,8/02/1990,Orthodox,185,Win,DEC
8040,28/09/2019,Denmark,Alessio Di Chirico,12/12/1989,Orthodox,185,Loss,DEC
8109,28/09/2019,Denmark,Ismail Naurdiev,18/08/1996,Orthodox,170,Win,DEC
8109,28/09/2019,Denmark,Siyar Bahadurzada,17/04/1984,Orthodox,170,Loss,DEC
8146,28/09/2019,Denmark,Giga Chikadze,25/08/1988,Orthodox,145,,
8146,28/09/2019,Denmark,Brandon Davis,8/05/1990,Orthodox,135,,
8014,28/09/2019,Denmark,Lina Lansberg,13/03/1982,Orthodox,135,Win,DEC
8014,28/09/2019,Denmark,Macy Chiasson,27/07/1991,,135,Loss,DEC
8110,28/09/2019,Denmark,Lando Vannata,14/03/1992,Orthodox,155,Loss,DEC
8110,28/09/2019,Denmark,Marc Diakiese,16/03/1993,Orthodox,155,Win,DEC
8116,28/09/2019,Denmark,Nohelin Hernandez,1/03/1994,Orthodox,135,Loss,SUB
8116,28/09/2019,Denmark,Jack Shore,6/02/1995,Orthodox,135,Win,SUB
7998,5/10/2019,Australia,Israel Adesanya,22/07/1989,Switch,185,Win,KO/TKO
7998,5/10/2019,Australia,Robert Whittaker,20/12/1990,Orthodox,185,Loss,KO/TKO
8103,5/10/2019,Australia,Dan Hooker,13/02/1990,Switch,155,Win,DEC
8103,5/10/2019,Australia,Al Iaquinta,30/04/1987,Orthodox,155,Loss,DEC
8017,5/10/2019,Australia,Serghei Spivac,24/01/1995,Orthodox,260,Win,SUB
8017,5/10/2019,Australia,Tai Tuivasa,16/03/1993,Southpaw,264,Loss,SUB
8042,5/10/2019,Australia,Dhiego Lima,31/01/1989,Orthodox,170,Win,DEC
8042,5/10/2019,Australia,Luke Jumeau,12/02/1988,Orthodox,170,Loss,DEC
8041,5/10/2019,Australia,Yorgan De Castro,19/12/1986,Orthodox,250,Win,KO/TKO
8041,5/10/2019,Australia,Justin Tafa,13/12/1993,Southpaw,264,Loss,KO/TKO
8105,5/10/2019,Australia,Rostem Akman,19/12/1991,Switch,170,Loss,DEC
8105,5/10/2019,Australia,Jake Matthews,19/08/1994,Orthodox,170,Win,DEC
8121,5/10/2019,Australia,Maki Pitolo,24/11/1990,Orthodox,170,Loss,DEC
8121,5/10/2019,Australia,Callan Potter,9/06/1984,Orthodox,170,Win,DEC
8139,5/10/2019,Australia,Jamie Mullarkey,17/08/1994,Orthodox,155,Loss,DEC
8139,5/10/2019,Australia,Brad Riddell,30/09/1991,Orthodox,155,Win,DEC
8150,5/10/2019,Australia,Zarah Fairn,12/12/1986,,145,Loss,SUB
8150,5/10/2019,Australia,Megan Anderson,11/02/1990,Orthodox,145,Win,SUB
8016,5/10/2019,Australia,Ji Yeon Kim,18/10/1989,Orthodox,125,Win,KO/TKO
8016,5/10/2019,Australia,Nadia Kassem,15/11/1995,Southpaw,125,Loss,KO/TKO
8151,5/10/2019,Australia,Bruno Silva,16/03/1990,Orthodox,135,Loss,SUB
8151,5/10/2019,Australia,Khalid Taha,15/02/1992,Orthodox,135,Win,SUB
8083,12/10/2019,USA,Michelle Waterson,6/01/1986,Orthodox,115,Loss,DEC
8083,12/10/2019,USA,Joanna Jedrzejczyk,18/08/1987,Orthodox,125,Win,DEC
8108,12/10/2019,USA,Kron Gracie,11/07/1988,Southpaw,145,Loss,DEC
8108,12/10/2019,USA,Cub Swanson,2/11/1983,Orthodox,145,Win,DEC
8159,12/10/2019,USA,James Vick,23/02/1987,Orthodox,155,Loss,KO/TKO
8159,12/10/2019,USA,Niko Price,29/09/1989,Orthodox,170,Win,KO/TKO
8094,12/10/2019,USA,Amanda Ribas,26/08/1993,Orthodox,115,Win,DEC
8094,12/10/2019,USA,Mackenzie Dern,24/03/1993,Orthodox,115,Loss,DEC
8158,12/10/2019,USA,Luis Pena,5/07/1993,Southpaw,155,Loss,DEC
8158,12/10/2019,USA,Matt Frevola,11/06/1990,Orthodox,155,Win,DEC
8099,12/10/2019,USA,Gerald Meerschaert,18/12/1987,Southpaw,185,Loss,DEC
8099,12/10/2019,USA,Eryk Anders,21/04/1987,Southpaw,205,Win,DEC
8084,12/10/2019,USA,Devin Clark,12/04/1990,Orthodox,205,Loss,SUB
8084,12/10/2019,USA,Ryan Spann,24/08/1991,Orthodox,205,Win,SUB
8117,12/10/2019,USA,Thomas Gifford,26/07/1992,Orthodox,155,Loss,KO/TKO
8117,12/10/2019,USA,Mike Davis,7/10/1992,Orthodox,155,Win,KO/TKO
8098,12/10/2019,USA,Alex Morono,16/08/1990,Orthodox,170,Win,DEC
8098,12/10/2019,USA,Max Griffin,29/11/1985,Orthodox,170,Loss,DEC
8106,12/10/2019,USA,Tim Elliott,24/12/1986,Southpaw,135,Loss,SUB
8106,12/10/2019,USA,Deiveson Figueiredo,18/12/1987,Orthodox,125,Win,SUB
8127,12/10/2019,USA,Andre Ewell,21/01/1988,Southpaw,135,Loss,KO/TKO
8127,12/10/2019,USA,Marlon Vera,2/12/1992,Switch,135,Win,KO/TKO
8118,12/10/2019,USA,Hector Aldana,17/08/1988,Orthodox,170,Loss,KO/TKO
8118,12/10/2019,USA,Miguel Baeza,23/08/1992,Orthodox,170,Win,KO/TKO
8160,12/10/2019,USA,Andrew Sanchez,8/04/1988,Orthodox,185,Loss,DEC
8160,12/10/2019,USA,Marvin Vettori,20/09/1993,Southpaw,185,Win,DEC
8085,12/10/2019,USA,Lauren Mueller,15/11/1991,Orthodox,125,Loss,DEC
8085,12/10/2019,USA,JJ Aldrich,29/09/1992,Southpaw,125,Win,DEC
8028,18/10/2019,USA,Chris Weidman,17/06/1984,Orthodox,205,Loss,KO/TKO
8028,18/10/2019,USA,Dominick Reyes,26/12/1989,Southpaw,205,Win,KO/TKO
8163,18/10/2019,USA,Jeremy Stephens,25/05/1986,Orthodox,145,Loss,DEC
8163,18/10/2019,USA,Yair Rodriguez,6/10/1992,Orthodox,145,Win,DEC
8153,18/10/2019,USA,Ben Sosoli,10/12/1989,Southpaw,265,Loss,DEC
8153,18/10/2019,USA,Greg Hardy,28/07/1988,Orthodox,265,Win,DEC
8125,18/10/2019,USA,Jonathan Pearce,1/05/1992,Switch,155,Loss,KO/TKO
8125,18/10/2019,USA,Joe Lauzon,22/05/1984,Orthodox,155,Win,KO/TKO
8081,18/10/2019,USA,Gillian Robertson,17/05/1995,,125,Loss,KO/TKO
8081,18/10/2019,USA,Maycee Barber,18/05/1998,Switch,125,Win,KO/TKO
8164,18/10/2019,USA,Darren Stewart,30/12/1990,Orthodox,185,Win,DEC
8164,18/10/2019,USA,Deron Winn,13/06/1989,Orthodox,185,Loss,DEC
8165,18/10/2019,USA,Manny Bermudez,16/07/1994,Orthodox,145,Loss,SUB
8165,18/10/2019,USA,Charles Rosa,24/08/1986,Switch,145,Win,SUB
8166,18/10/2019,USA,Diana Belbita,26/06/1996,Orthodox,125,Loss,DEC
8166,18/10/2019,USA,Molly McCann,4/05/1990,Orthodox,125,Win,DEC
8167,18/10/2019,USA,Sean Woodson,7/06/1992,Orthodox,145,Win,DEC
8167,18/10/2019,USA,Kyle Bochniak,5/02/1987,Orthodox,145,Loss,DEC
8090,18/10/2019,USA,Boston Salmon,20/11/1990,Southpaw,135,Loss,KO/TKO
8090,18/10/2019,USA,Randy Costa,6/07/1994,Switch,135,Win,KO/TKO
8168,18/10/2019,USA,Sean Brady,23/11/1992,Orthodox,170,Win,DEC
8168,18/10/2019,USA,Court McGee,12/12/1984,Orthodox,170,Loss,DEC
8082,18/10/2019,USA,Kevin Holland,5/11/1992,Orthodox,185,Loss,SUB
8082,18/10/2019,USA,Brendan Allen,28/12/1995,Orthodox,185,Win,SUB
8089,18/10/2019,USA,Tanner Boser,2/08/1991,Orthodox,255,Win,DEC
8089,18/10/2019,USA,Daniel Spitz,31/07/1990,Orthodox,245,Loss,DEC
8133,2/11/2019,USA,Nate Diaz,16/04/1985,Southpaw,170,Loss,KO/TKO
8133,2/11/2019,USA,Jorge Masvidal,12/11/1984,Orthodox,170,Win,KO/TKO
8119,2/11/2019,USA,Darren Till,24/12/1992,Southpaw,185,Win,DEC
8119,2/11/2019,USA,Kelvin Gastelum,24/10/1991,Southpaw,185,Loss,DEC
8135,2/11/2019,USA,Vicente Luque,27/11/1991,Orthodox,170,Loss,DEC
8135,2/11/2019,USA,Stephen Thompson,11/02/1983,Orthodox,170,Win,DEC
8064,2/11/2019,USA,Blagoy Ivanov,9/10/1986,Southpaw,250,Loss,DEC
8064,2/11/2019,USA,Derrick Lewis,7/02/1985,Orthodox,260,Win,DEC
8171,2/11/2019,USA,Gregor Gillespie,13/11/1986,Orthodox,155,Loss,KO/TKO
8171,2/11/2019,USA,Kevin Lee,4/09/1992,Orthodox,170,Win,KO/TKO
8073,2/11/2019,USA,Johnny Walker,30/03/1992,Orthodox,205,Loss,KO/TKO
8073,2/11/2019,USA,Corey Anderson,22/09/1989,Orthodox,205,Win,KO/TKO
8147,2/11/2019,USA,Makwan Amirkhani,8/11/1988,Southpaw,145,Loss,KO/TKO
8147,2/11/2019,USA,Shane Burgos,19/03/1991,Orthodox,145,Win,KO/TKO
8188,2/11/2019,USA,Edmen Shahbazyan,20/11/1997,Orthodox,185,Win,KO/TKO
8188,2/11/2019,USA,Brad Tavares,21/12/1987,Orthodox,185,Loss,KO/TKO
8137,2/11/2019,USA,Jairzinho Rozenstruik,17/03/1988,Orthodox,242,Win,KO/TKO
8137,2/11/2019,USA,Andrei Arlovski,4/02/1979,Orthodox,240,Loss,KO/TKO
8091,2/11/2019,USA,Jennifer Maia,6/10/1988,Orthodox,125,Loss,DEC
8091,2/11/2019,USA,Katlyn Chookagian,28/12/1988,Orthodox,125,Win,DEC
8181,2/11/2019,USA,Chance Rencountre,31/12/1986,Southpaw,170,Loss,KO/TKO
8181,2/11/2019,USA,Lyman Good,26/05/1985,Orthodox,170,Win,KO/TKO
8136,2/11/2019,USA,Hakeem Dawodu,2/07/1991,Orthodox,145,Win,DEC
8136,2/11/2019,USA,Julio Arce,27/10/1989,Southpaw,145,Loss,DEC
8095,7/12/2019,USA,Jairzinho Rozenstruik,17/03/1988,Orthodox,242,Win,KO/TKO
8095,7/12/2019,USA,Alistair Overeem,17/05/1980,Orthodox,265,Loss,KO/TKO
8088,7/12/2019,USA,Cynthia Calvillo,13/07/1987,Orthodox,115,,
8088,7/12/2019,USA,Marina Rodriguez,29/04/1987,Orthodox,115,,
8092,7/12/2019,USA,Ben Rothwell,17/10/1981,Orthodox,265,Win,KO/TKO
8092,7/12/2019,USA,Stefan Struve,18/02/1988,Orthodox,265,Loss,KO/TKO
8087,7/12/2019,USA,Yana Kunitskaya,11/11/1989,Orthodox,135,Loss,KO/TKO
8087,7/12/2019,USA,Aspen Ladd,1/03/1995,Orthodox,135,Win,KO/TKO
8124,7/12/2019,USA,Song Yadong,2/12/1997,Orthodox,135,,
8124,7/12/2019,USA,Cody Stamann,9/11/1989,Orthodox,135,,
8202,7/12/2019,USA,Ricky Simon,31/08/1992,Orthodox,135,Loss,DEC
8202,7/12/2019,USA,Rob Font,25/06/1987,Orthodox,135,Win,DEC
8185,7/12/2019,USA,Tim Means,20/02/1984,Orthodox,170,Win,SUB
8185,7/12/2019,USA,Thiago Alves,3/10/1983,Orthodox,170,Loss,SUB
8196,7/12/2019,USA,Jacob Kilburn,28/06/1995,Orthodox,145,Loss,SUB
8196,7/12/2019,USA,Billy Quarantillo,8/12/1988,Orthodox,145,Win,SUB
8123,7/12/2019,USA,Matt Sayles,21/02/1994,Orthodox,145,Loss,SUB
8123,7/12/2019,USA,Bryce Mitchell,4/10/1994,Southpaw,145,Win,SUB
8149,7/12/2019,USA,Matt Wiman,19/09/1983,Orthodox,155,Loss,DEC
8149,7/12/2019,USA,Joe Solecki,27/08/1993,Orthodox,155,Win,DEC
8100,7/12/2019,USA,Mallory Martin,29/01/1994,Orthodox,115,Loss,SUB
8100,7/12/2019,USA,Virna Jandiroba,30/05/1988,Orthodox,115,Win,SUB
8210,7/12/2019,USA,Trevor Smith,5/01/1981,Orthodox,185,Loss,KO/TKO
8210,7/12/2019,USA,Makhmud Muradov,8/02/1990,Orthodox,185,Win,KO/TKO
8112,26/10/2019,Singapore,Ben Askren,18/07/1984,Orthodox,170,Loss,SUB
8112,26/10/2019,Singapore,Demian Maia,6/11/1977,Southpaw,170,Win,SUB
8113,26/10/2019,Singapore,Stevie Ray,25/03/1990,Southpaw,155,Win,DEC
8113,26/10/2019,Singapore,Michael Johnson,4/06/1986,Southpaw,155,Loss,DEC
8182,26/10/2019,Singapore,Beneil Dariush,6/05/1989,Southpaw,155,Win,SUB
8182,26/10/2019,Singapore,Frank Camacho,18/05/1989,Orthodox,170,Loss,SUB
8114,26/10/2019,Singapore,Don'Tale Mayes,16/01/1992,Orthodox,260,Loss,SUB
8114,26/10/2019,Singapore,Ciryl Gane,12/04/1990,Orthodox,245,Win,SUB
8186,26/10/2019,Singapore,Laureano Staropoli,27/02/1993,Orthodox,170,Loss,DEC
8186,26/10/2019,Singapore,Muslim Salikhov,9/06/1984,Orthodox,170,Win,DEC
8179,26/10/2019,Singapore,Ashley Yoder,20/10/1987,Southpaw,115,Loss,DEC
8179,26/10/2019,Singapore,Randa Markos,10/08/1985,Orthodox,115,Win,DEC
8177,26/10/2019,Singapore,Rafael Fiziev,5/03/1993,Switch,155,Win,DEC
8177,26/10/2019,Singapore,Alex White,22/10/1988,Southpaw,155,Loss,DEC
8178,26/10/2019,Singapore,Movsar Evloev,11/02/1994,Orthodox,145,Win,DEC
8178,26/10/2019,Singapore,Enrique Barzola,28/04/1989,,145,Loss,DEC
8115,26/10/2019,Singapore,Sergei Pavlovich,13/05/1992,Southpaw,257,Win,KO/TKO
8115,26/10/2019,Singapore,Maurice Greene,5/07/1986,,258,Loss,KO/TKO
8170,26/10/2019,Singapore,Alexandra Albu,14/07/1990,Orthodox,115,Loss,DEC
8170,26/10/2019,Singapore,Loma Lookboonmee,18/01/1996,Orthodox,115,Win,DEC
8187,26/10/2019,Singapore,Jeff Hughes,17/05/1988,Orthodox,250,Loss,DEC
8187,26/10/2019,Singapore,Raphael Pessoa,9/03/1989,Orthodox,262,Win,DEC
8148,9/11/2019,Russia,Calvin Kattar,26/03/1988,Orthodox,145,Loss,DEC
8148,9/11/2019,Russia,Zabit Magomedsharipov,1/03/1991,Orthodox,145,Win,DEC
8134,9/11/2019,Russia,Greg Hardy,28/07/1988,Orthodox,265,Loss,DEC
8134,9/11/2019,Russia,Alexander Volkov,24/10/1988,Orthodox,250,Win,DEC
8189,9/11/2019,Russia,Danny Roberts,14/07/1987,Southpaw,170,Win,KO/TKO
8189,9/11/2019,Russia,Zelim Imadaev,25/01/1995,Orthodox,170,Loss,KO/TKO
8130,9/11/2019,Russia,Ed Herman,2/10/1980,Orthodox,205,Win,DEC
8130,9/11/2019,Russia,Khadis Ibragimov,21/05/1995,Orthodox,205,Loss,DEC
8190,9/11/2019,Russia,Anthony Rocco Martin,11/12/1989,Orthodox,170,Win,DEC
8190,9/11/2019,Russia,Ramazan Emeev,23/05/1987,Southpaw,170,Loss,DEC
8129,9/11/2019,Russia,Klidson Abreu,24/12/1992,Orthodox,205,Loss,DEC
8129,9/11/2019,Russia,Shamil Gamzatov,9/08/1990,Orthodox,205,Win,DEC
8128,9/11/2019,Russia,Dalcha Lungiambula,31/07/1987,Orthodox,205,Loss,KO/TKO
8128,9/11/2019,Russia,Magomed Ankalaev,2/06/1992,Orthodox,205,Win,KO/TKO
8184,9/11/2019,Russia,Sergey Khandozhko,19/05/1992,Orthodox,170,Loss,DEC
8184,9/11/2019,Russia,Rustam Khabilov,4/11/1986,Orthodox,155,Win,DEC
8131,9/11/2019,Russia,Karl Roberson,4/10/1990,Southpaw,185,Win,SUB
8131,9/11/2019,Russia,Roman Kopylov,4/05/1991,Southpaw,185,Loss,SUB
8191,9/11/2019,Russia,David Zawada,1/08/1990,Orthodox,170,Win,SUB
8191,9/11/2019,Russia,Abubakar Nurmagomedov,13/11/1989,Orthodox,170,Loss,SUB
8203,9/11/2019,Russia,Roosevelt Roberts,11/02/1994,Orthodox,155,Win,DEC
8203,9/11/2019,Russia,Alexander Yakovlev,18/07/1984,Southpaw,155,Loss,DEC
8192,9/11/2019,Russia,Pannie Kianzad,8/12/1991,,135,Win,DEC
8192,9/11/2019,Russia,Jessica-Rose Clark,28/11/1987,Orthodox,125,Loss,DEC
8132,9/11/2019,Russia,Davey Grant,18/12/1985,,135,Win,DEC
8132,9/11/2019,Russia,Grigorii Popov,18/04/1984,Switch,135,Loss,DEC
8180,14/12/2019,USA,Colby Covington,22/02/1988,Orthodox,170,Loss,KO/TKO
8180,14/12/2019,USA,Kamaru Usman,11/05/1987,Switch,170,Win,KO/TKO
8152,14/12/2019,USA,Alexander Volkanovski,29/09/1988,Orthodox,145,Win,DEC
8152,14/12/2019,USA,Max Holloway,4/12/1991,Orthodox,145,Loss,DEC
8101,14/12/2019,USA,Germaine de Randamie,24/04/1984,Orthodox,135,Loss,DEC
8101,14/12/2019,USA,Amanda Nunes,30/05/1988,Orthodox,135,Win,DEC
8200,14/12/2019,USA,Jose Aldo,9/09/1986,Orthodox,135,Loss,DEC
8200,14/12/2019,USA,Marlon Moraes,26/04/1988,Orthodox,135,Win,DEC
8201,14/12/2019,USA,Urijah Faber,14/05/1979,Orthodox,135,Loss,KO/TKO
8201,14/12/2019,USA,Petr Yan,11/02/1993,Switch,135,Win,KO/TKO
8209,14/12/2019,USA,Mike Perry,15/09/1991,Orthodox,170,Loss,KO/TKO
8209,14/12/2019,USA,Geoff Neal,28/08/1990,Southpaw,170,Win,KO/TKO
8205,14/12/2019,USA,Irene Aldana,26/03/1988,Orthodox,135,Win,KO/TKO
8205,14/12/2019,USA,Ketlen Vieira,26/08/1991,Orthodox,135,Loss,KO/TKO
8225,14/12/2019,USA,Omari Akhmedov,12/10/1987,Orthodox,185,Win,DEC
8225,14/12/2019,USA,Ian Heinisch,5/08/1988,Orthodox,185,Loss,DEC
8126,14/12/2019,USA,Ben Saunders,13/04/1983,Orthodox,170,Loss,KO/TKO
8126,14/12/2019,USA,Matt Brown,10/01/1981,Orthodox,170,Win,KO/TKO
8204,14/12/2019,USA,Daniel Teymur,3/02/1988,Orthodox,145,Loss,KO/TKO
8204,14/12/2019,USA,Chase Hooper,13/09/1999,Southpaw,145,Win,KO/TKO
8161,14/12/2019,USA,Kai Kara-France,26/03/1993,Orthodox,125,Loss,DEC
8161,14/12/2019,USA,Brandon Moreno,7/12/1993,Orthodox,125,Win,DEC
8093,14/12/2019,USA,Viviane Araujo,21/11/1986,Orthodox,125,Loss,DEC
8093,14/12/2019,USA,Jessica Eye,27/07/1986,Orthodox,125,Win,DEC
8162,14/12/2019,USA,Oskar Piechota,24/01/1990,Southpaw,185,Loss,KO/TKO
8162,14/12/2019,USA,Punahele Soriano,22/11/1992,Southpaw,185,Win,KO/TKO
8138,16/11/2019,Brazil,Jacare Souza,7/12/1979,Orthodox,185,Loss,DEC
8138,16/11/2019,Brazil,Jan Blachowicz,24/02/1983,Orthodox,205,Win,DEC
8172,16/11/2019,Brazil,Paul Craig,27/11/1987,Orthodox,205,,
8172,16/11/2019,Brazil,Mauricio Rua,25/11/1981,Orthodox,205,,
8175,16/11/2019,Brazil,Jared Gordon,6/09/1988,Orthodox,155,Loss,KO/TKO
8175,16/11/2019,Brazil,Charles Oliveira,17/10/1989,Orthodox,155,Win,KO/TKO
8197,16/11/2019,Brazil,Andre Muniz,17/02/1990,Southpaw,185,Win,DEC
8197,16/11/2019,Brazil,Antonio Arroyo,1/07/1989,Orthodox,185,Loss,DEC
8198,16/11/2019,Brazil,Wellington Turman,22/07/1996,Orthodox,185,Win,DEC
8198,16/11/2019,Brazil,Markus Perez,22/06/1988,Orthodox,185,Loss,DEC
8140,16/11/2019,Brazil,James Krause,4/06/1986,Orthodox,170,Win,KO/TKO
